city,country,jams_count,jams_delay,jams_length,traffic_index_live,traffic_index_week_before,update_time_live,update_time_week_before
Virginia Beach,United States of America,1,0.4,1,1,1,1652846490001,1652241690000
Virginia Beach,United States of America,3,4.8,1.2,0,0,1652850090000,1652245290001
Winnipeg,Canada,1,2.9,0.5,0,0,1652853690001,1652248890001
Winnipeg,Canada,0,0,0,0,0,1652857290000,1652252490000
Winnipeg,Canada,0,0,0,0,0,1652860890001,1652256090000
Wellington,New Zealand,12,32.4,12.2,53,52,1652853690001,1652248890000
Wellington,New Zealand,2,7.4,1.7,25,25,1652857290000,1652252490001
Wellington,New Zealand,0,0,0,15,15,1652860890001,1652256090000
Worcester,United States of America,1,3.8,0.9,15,16,1652890543369,1652284868720
Worcester,United States of America,3,8,0.9,16,15,1652893271964,1652288460642
Worcester,United States of America,22,82.3,11.4,24,24,1652900396526,1652294732544
Washington,United States of America,2,6,4,0,0,1652853690000,1652248890000
Washington,United States of America,4,13.4,3.7,0,0,1652857290000,1652252490000
Washington,United States of America,3,7.5,7,0,0,1652860890000,1652256090000
Belfast,United Kingdom,35,133.5,23.8,39,36,1653047166777,1652441460001
Belfast,United Kingdom,64,245.1,41.8,49,41,1653050770842,1652445971991
Belfast,United Kingdom,75,310.5,49.3,54,53,1653053447621,1652449567965
Wiesbaden,Germany,28,87,12.7,53,56,1652881558095,1652276761157
Wiesbaden,Germany,39,118.7,17.5,60,69,1652885128667,1652281195405
Wiesbaden,Germany,29,102.2,13.4,61,68,1652886024860,1652282119545
Warsaw,Poland,37,99.3,34.4,31,36,1652864490001,1652259690000
Warsaw,Poland,34,104.9,25.2,31,36,1652868090001,1652263290000
Warsaw,Poland,45,153.3,33.9,33,35,1652874390000,1652269590000
Wroclaw,Poland,112,478.1,55.5,77,80,1652886090000,1652281290001
Wroclaw,Poland,53,177,23.5,50,55,1652889690000,1652284890000
Wroclaw,Poland,28,97.2,10.5,40,39,1652893290001,1652288490001
Zurich,Switzerland,9,32.5,9.9,17,13,1652905890000,1652299290000
Zurich,Switzerland,7,18.6,3.8,13,7,1652907690000,1652302890000
Zurich,Switzerland,0,0,0,5,3,1652911290000,1652306490000
Zaragoza,Spain,0,0,0,7,7,1652904090001,1652299290000
Zaragoza,Spain,0,0,0,1,2,1652907690000,1652302890000
Zaragoza,Spain,0,0,0,0,0,1652911290000,1652306490000
Yekaterinburg,Russia,1,6.4,0.2,7,5,1652893290000,1652288490000
Yekaterinburg,Russia,0,0,0,1,0,1652896890001,1652292090000
Yekaterinburg,Russia,0,0,0,0,0,1652900490001,1652295690000
Samara,Russia,0,0,0,0,1,1652918490001,1652314590001
Samara,Russia,0,0,0,0,0,1652922090001,1652317290001
Samara,Russia,1,2.7,1.3,1,4,1652928390001,1652323590000
Samara,Russia,42,182.7,34.2,31,47,1652931990001,1652327190000
Wuppertal,Germany,4,10.4,1.2,13,9,1652896865746,1652292065422
Wuppertal,Germany,1,2.8,0.2,6,5,1652903160000,1652297460001
Wuppertal,Germany,0,0,0,5,5,1652904060001,1652299260001
Bengaluru,India,191,858.1,107.7,54,44,1652937390000,1652329890000
Bengaluru,India,203,851.9,106.1,54,42,1652938290000,1652333490000
Bengaluru,India,147,615.2,69.2,47,38,1652941890000,1652339790001
Kassel,Germany,0,0,0,10,13,1652935577461,1652330759056
Kassel,Germany,16,55.2,9.4,34,37,1652939154500,1652334307734
Kassel,Germany,9,32.3,4.3,44,49,1652940962307,1652336157884
Berlin,Germany,107,391.7,50.6,33,33,1653137173729,1652529639100
Berlin,Germany,99,374,48.6,33,33,1653138062013,1652533268011
Berlin,Germany,75,334.7,40.3,33,32,1653144375467,1652536864937
Berlin,Germany,77,315.8,39.3,32,29,1653145267047,1652540448896
Tomsk,Russia,13,31.3,4.9,34,32,1652947260000,1652342460146
Tomsk,Russia,15,51.5,6.1,36,35,1652953560000,1652348762623
Tomsk,Russia,54,287.3,35.5,66,62,1652957160000,1652352360001
Bielefeld,Germany,0,0,0,7,5,1652994030000,1652389260000
Bielefeld,Germany,0,0,0,2,2,1652997665656,1652392890000
Bielefeld,Germany,0,0,0,2,1,1653001260000,1652396490001
Manila,Philippines,323,1369.9,243.8,71,61,1652939160000,1652334360000
Manila,Philippines,441,1985.9,333.8,85,71,1652942760001,1652337960000
Manila,Philippines,473,2248.2,377.9,92,75,1652946360000,1652341560000
Chelyabinsk,Russia,6,11.5,2.5,23,23,1652947260000,1652342460146
Chelyabinsk,Russia,7,18.1,4.2,23,22,1652953560000,1652346060268
Chelyabinsk,Russia,9,26.6,3.4,23,20,1652954460000,1652349660000
Kazan,Russia,50,205.1,42.8,42,45,1652940060000,1652335260000
Kazan,Russia,24,92.5,14.5,24,25,1652943660000,1652338860000
Kazan,Russia,25,90.6,14.5,24,22,1652949960000,1652345169961
Omsk,Russia,18,49.2,7.1,30,33,1652932890000,1652328090000
Omsk,Russia,15,47.1,8,27,28,1652936460000,1652331660001
Omsk,Russia,16,55.4,7.6,28,28,1652940990000,1652335260000
Bialystok,Poland,2,6.7,0.7,20,21,1653136290000,1652529690000
Kharkiv,Ukraine,0,0,0,0,0,1652972460000,1652367690000
Kharkiv,Ukraine,0,0,0,0,0,1652976060001,1652371290000
Kharkiv,Ukraine,0,0,0,0,0,1652979690000,1652374890000
Dnipro,Ukraine,10,33.6,5,28,24,1652961660000,1652356890000
Dnipro,Ukraine,6,26.8,4.5,28,24,1652967990000,1652360490001
Pune,India,29,100.3,8.8,28,27,1652958990000,1652354190000
Pune,India,35,119.3,12.1,34,34,1652962590001,1652357790000
Aachen,Germany,1,5.1,0.2,9,10,1652986861106,1652384760001
Aachen,Germany,0,0,0,8,10,1652990462224,1652385660001
Aachen,Germany,0,0,0,6,6,1652994030000,1652389260000
Jerusalem,Israel,10,36.2,3.2,13,12,1652986890001,1652382090000
Jerusalem,Israel,6,22.7,2,7,7,1652990490000,1652387490000
Jerusalem,Israel,5,35.6,3.8,5,1,1652994090000,1652389290000
Odessa,Ukraine,9,25.5,3.6,21,20,1652953590000,1652346090000
Odessa,Ukraine,13,51.5,7.7,22,19,1652955390000,1652349690000
Odessa,Ukraine,11,33.2,5.5,23,19,1652958990000,1652353290000
Bielsko-Biala,Poland,0,0,0,7,7,1653161490000,1652556690000
Bielsko-Biala,Poland,0,0,0,5,3,1653163290000,1652558490000
Bielsko-Biala,Poland,0,0,0,1,0,1653166890001,1652562090001
Barcelona,Spain,31,109.7,27.2,27,25,1653043560000,1652436090000
Barcelona,Spain,32,125.6,42.9,31,24,1653046260000,1652439690000
Barcelona,Spain,70,332.3,90.8,44,35,1653050760000,1652445960000
Bari,Italy,22,57.3,9.5,38,35,1653028260000,1652424360001
Bari,Italy,27,76.1,15,36,36,1653030060000,1652425290000
Bari,Italy,6,13.9,1.8,24,23,1653033660000,1652428890000
Basel,Switzerland,6,24.6,7.1,29,32,1653050790000,1652445990000
Basel,Switzerland,10,44.2,11,35,55,1653053490001,1652449590000
Basel,Switzerland,25,91.6,23,51,103,1653057990000,1652453190001
Baton Rouge,United States of America,0,0,0,0,0,1653040890001,1652436090000
Baton Rouge,United States of America,2,8.7,6.5,2,2,1653047172017,1652442360000
Baton Rouge,United States of America,14,44,18.4,18,24,1653050746519,1652445940649
Bern,Switzerland,0,0,0,17,20,1653122790001,1652515290001
Bern,Switzerland,2,2.6,0.8,20,21,1653126390000,1652519790000
Bern,Switzerland,0,0,0,19,24,1653127290001,1652524290000
Belo Horizonte,Brazil,357,1492,231.2,62,56,1653079550143,1652474755309
Belo Horizonte,Brazil,352,1435.5,213.8,68,64,1653082261647,1652477476537
Belo Horizonte,Brazil,183,811,124.4,59,54,1653084079928,1652479260155
Bilbao,Spain,0,0,0,0,0,1653087690000,1652482890000
Bilbao,Spain,0,0,0,0,0,1653091290000,1652486490000
Bilbao,Spain,0,0,0,0,0,1653094890000,1652490090000
Bergen,Norway,0,0,0,3,3,1652986890000,1652382090000
Bergen,Norway,2,13.4,0.9,6,10,1652993190000,1652388390001
Bergen,Norway,3,15.4,1.4,7,15,1652994090001,1652389290000
Rostov-on-Don,Russia,46,181.7,23.7,38,43,1652957160000,1652349660000
Rostov-on-Don,Russia,37,158.7,18.9,37,41,1652958060000,1652353260000
Rostov-on-Don,Russia,28,105.2,10.8,34,40,1652961669920,1652356860000
Zwolle,Netherlands,0,0,0,10,9,1652896890000,1652292090000
Zwolle,Netherlands,1,3,0.1,7,6,1652900490000,1652295690000
Zwolle,Netherlands,0,0,0,8,5,1652906790000,1652299290000
Vitoria-Gasteiz,Spain,1,1.2,0.7,6,5,1652852760000,1652247990001
Vitoria-Gasteiz,Spain,4,10.9,2.9,19,17,1652856360000,1652251560001
Vitoria-Gasteiz,Spain,4,10.6,2.1,24,24,1652858160000,1652252490000
Winston-Salem,United States of America,0,0,0,0,0,1652864490000,1652259690001
Winston-Salem,United States of America,0,0,0,0,0,1652868090000,1652263290000
Winston-Salem,United States of America,17,54.1,9.6,10,9,1652874348631,1652269566360
Valencia,Spain,1,3.8,0.4,1,1,1652821290000,1652216490000
Valencia,Spain,1,7.8,0.2,0,0,1652824890000,1652220090000
Valencia,Spain,0,0,0,0,0,1652828490000,1652223690000
Turin,Italy,0,0,0,0,0,1652832090000,1652227290000
Turin,Italy,0,0,0,0,0,1652835690000,1652230890000
Turin,Italy,0,0,0,0,0,1652839290001,1652234490000
Vancouver,Canada,5,22,0.8,15,15,1652842890000,1652238090000
Vancouver,Canada,4,12.6,1.2,12,12,1652846490000,1652241690000
Vancouver,Canada,2,6.2,0.3,9,9,1652850090000,1652245290000
Tulsa,United States of America,24,92,19.1,29,31,1652828460001,1652223660000
Tulsa,United States of America,6,19.6,2.6,13,11,1652832060000,1652227260000
Tulsa,United States of America,2,7.3,0.4,6,7,1652835660001,1652230860000
Utrecht,Netherlands,0,0,0,0,0,1652842890000,1652238090000
Utrecht,Netherlands,0,0,0,1,3,1652849190000,1652244390001
Utrecht,Netherlands,3,7.8,0.5,12,19,1652852790000,1652247990000
Uppsala,Sweden,0,0,0,0,0,1652835690001,1652230890001
Uppsala,Sweden,0,0,0,0,0,1652839290001,1652234490000
Turku,Finland,0,0,0,0,0,1652821290000,1652216490000
Turku,Finland,0,0,0,0,0,1652824890000,1652220090000
Turku,Finland,0,0,0,0,0,1652828490000,1652223690001
Vilnius,Lithuania,103,351,58.6,57,60,1652850090000,1652246190001
Vilnius,Lithuania,33,89.6,14.9,44,48,1652853690000,1652248890000
Vilnius,Lithuania,10,26.2,3.7,25,26,1652857290000,1652252490000
Vienna,Austria,38,128.7,23.5,34,42,1652860890000,1652256090000
Vienna,Austria,23,81.2,11.5,27,37,1652864490000,1652259690000
Vigo,Spain,13,38.8,8.2,26,20,1652858160000,1652252490000
Vigo,Spain,1,2.6,0.2,15,13,1652860890000,1652256090000
Vigo,Spain,2,4.2,0.9,14,18,1652866290001,1652261490000
Wollongong,Australia,0,0,0,0,0,1652900490000,1652295690001
Wollongong,Australia,1,1.8,0,5,4,1652906790000,1652301990000
Wollongong,Australia,1,0.6,0.7,12,10,1652910360000,1652305560000
Valladolid,Spain,0,0,0,0,0,1652846490000,1652241690000
Valladolid,Spain,5,7.9,2.8,3,3,1652852760000,1652247990001
Valladolid,Spain,11,33.9,5.2,21,23,1652855460000,1652251560001
Verona,Italy,8,22,5.1,26,20,1652860890000,1652256090000
Verona,Italy,4,8.9,1.5,22,19,1652864490000,1652259690000
Verona,Italy,4,15.3,1.7,19,17,1652868090000,1652265990000
Virginia Beach,United States of America,1,0.9,1.7,0,0,1652853690000,1652248890000
Virginia Beach,United States of America,1,10.1,2.1,0,0,1652857290000,1652252490000
Virginia Beach,United States of America,0,0,0,0,0,1652860890000,1652256090000
Winnipeg,Canada,0,0,0,0,0,1652864490001,1652259690000
Winnipeg,Canada,0,0,0,0,0,1652868090001,1652263290001
Winnipeg,Canada,2,7.2,0.4,1,0,1652874390001,1652266890001
Wellington,New Zealand,0,0,0,10,9,1652864490000,1652259690000
Wellington,New Zealand,0,0,0,6,6,1652868090001,1652263290000
Wellington,New Zealand,0,0,0,2,2,1652871690001,1652266890000
Wellington,New Zealand,0,0,0,0,0,1652875290000,1652270490000
Worcester,United States of America,28,90.9,15.8,26,37,1652902206176,1652298350889
Worcester,United States of America,14,55.4,14.9,27,38,1652905826121,1652299257234
Worcester,United States of America,11,42.6,10.5,28,28,1652907652835,1652302833835
Washington,United States of America,5,27.1,5.1,0,0,1652864490001,1652259690000
Washington,United States of America,41,148.2,104.7,9,8,1652870760000,1652265960000
Washington,United States of America,258,944.2,319.7,29,30,1652874360000,1652269561571
Belfast,United Kingdom,75,306,50.6,55,62,1653057950116,1652453133114
Belfast,United Kingdom,74,285,53.7,56,63,1653058847302,1652454003392
Belfast,United Kingdom,34,114.3,19,47,56,1653062461091,1652457635381
Wiesbaden,Germany,17,57.1,8,53,65,1652889634817,1652284827391
Wiesbaden,Germany,5,10.8,1.9,33,41,1652893258053,1652288454412
Wiesbaden,Germany,1,2.9,0.5,18,20,1652896865746,1652292065422
Warsaw,Poland,84,303.1,59.4,39,41,1652877990000,1652273190000
Warsaw,Poland,203,756.3,130.3,59,64,1652881590000,1652276790000
Warsaw,Poland,320,1245.2,186.4,77,87,1652885190000,1652280390000
Wroclaw,Poland,10,24.6,4.1,30,29,1652896890001,1652292090000
Wroclaw,Poland,4,10.4,0.4,18,21,1652900490000,1652295690000
Wroclaw,Poland,1,1.1,0.1,14,13,1652904090000,1652299290000
Zurich,Switzerland,0,0,0,2,1,1652914890000,1652310090000
Zurich,Switzerland,1,0.4,1.6,0,0,1652918490001,1652313690001
Zurich,Switzerland,0,0,0,0,0,1652922090000,1652317290000
Zurich,Switzerland,0,0,0,0,0,1652925690000,1652320890000
Zaragoza,Spain,1,1.9,0.7,0,1,1652914890000,1652312790001
Zaragoza,Spain,0,0,0,1,3,1652919390000,1652315460000
Zaragoza,Spain,0,0,0,0,3,1652922090001,1652317290000
Yekaterinburg,Russia,1,5.7,0.1,0,0,1652904090001,1652299290001
Yekaterinburg,Russia,0,0,0,0,0,1652907660000,1652302890001
Yekaterinburg,Russia,0,0,0,0,0,1652911290000,1652306490001
Samara,Russia,63,295.7,42.6,52,84,1652935560000,1652330760000
Samara,Russia,63,246.4,40.3,53,88,1652936460000,1652331660001
Samara,Russia,21,75.6,9.9,33,55,1652940060000,1652335260000
Wuppertal,Germany,0,0,0,3,3,1652907660000,1652302860000
Wuppertal,Germany,0,0,0,2,1,1652911290000,1652306490000
Wuppertal,Germany,0,0,0,1,6,1652915790000,1652312790000
Bengaluru,India,113,440.1,50.4,40,37,1652945490000,1652340690000
Bengaluru,India,100,382.6,45.7,37,33,1652949090000,1652344290000
Bengaluru,India,113,382.6,46,34,34,1652955390000,1652350590001
Kassel,Germany,6,17.6,2.3,40,43,1652943644789,1652338850610
Kassel,Germany,4,12.7,2.8,33,33,1652947262467,1652342454646
Kassel,Germany,8,26.3,2.8,32,32,1652950850180,1652348750160
Berlin,Germany,49,184.6,20.6,28,28,1653148872721,1652545851227
Berlin,Germany,26,76.1,10.6,22,26,1653152472453,1652547674053
Berlin,Germany,17,54.6,6.5,17,20,1653156071845,1652551261415
Tomsk,Russia,60,335.8,38.1,76,71,1652959860000,1652355060000
Tomsk,Russia,26,155.5,13.8,61,59,1652961669920,1652356860000
Tomsk,Russia,10,76.6,6.2,36,32,1652965260000,1652360460000
Bielefeld,Germany,0,0,0,2,5,1653007590000,1652400990000
Manila,Philippines,557,2458.8,430.7,101,85,1652949960000,1652345160000
Manila,Philippines,621,3303.7,516.2,120,104,1652953564977,1652348760001
Manila,Philippines,611,3233.6,480,121,105,1652954460703,1652349660000
Chelyabinsk,Russia,22,65.7,8.1,26,26,1652960760000,1652355960000
Chelyabinsk,Russia,86,325.1,49.5,50,51,1652964360000,1652359560000
Chelyabinsk,Russia,76,285.1,41.1,52,52,1652965260000,1652360460000
Kazan,Russia,38,135.5,23.3,33,23,1652953560000,1652346060268
Kazan,Russia,45,226.4,28.4,38,25,1652957160000,1652352360001
Kazan,Russia,46,203.1,25.4,37,25,1652958060000,1652353260000
Kazan,Russia,26,121.9,14.6,30,24,1652961669920,1652359560000
Omsk,Russia,5,22.1,3.6,26,26,1652943660000,1652338860000
Omsk,Russia,11,34.6,3.5,26,27,1652947260000,1652342460146
Omsk,Russia,8,23.8,3.2,27,26,1652950860000,1652348762623
Bialystok,Poland,2,5.6,0.4,18,19,1653139890000,1652533290000
Bialystok,Poland,0,0,0,17,19,1653141690000,1652539590000
Bialystok,Poland,0,0,0,14,18,1653145290000,1652540490000
Kharkiv,Ukraine,0,0,0,0,0,1652983290000,1652378490000
Kharkiv,Ukraine,0,0,0,0,0,1652986890001,1652382090000
Kharkiv,Ukraine,0,0,0,0,0,1652990490000,1652385690000
Kharkiv,Ukraine,0,0,0,0,0,1652994090000,1652389290000
Dnipro,Ukraine,8,28.4,7.6,28,25,1652969760000,1652365890001
Dnipro,Ukraine,3,15.8,3.7,23,21,1652972460000,1652367690000
Dnipro,Ukraine,1,3.6,0.2,18,17,1652976060001,1652371290000
Pune,India,81,267.6,28.8,45,44,1652966190000,1652361390001
Pune,India,63,269,28.9,51,53,1652968890000,1652364990001
Pune,India,60,284.2,25.7,48,51,1652970690000,1652365890001
Aachen,Germany,0,0,0,1,2,1652997665656,1652392890000
Aachen,Germany,0,0,0,0,0,1653001260000,1652396490001
Aachen,Germany,0,0,0,0,0,1653004890000,1652400090000
Jerusalem,Israel,1,15.9,1,0,0,1652997690000,1652392890000
Jerusalem,Israel,1,2.6,0.4,0,0,1653001290000,1652396490000
Jerusalem,Israel,0,0,0,0,0,1653004890000,1652400090000
Odessa,Ukraine,8,25.4,3.8,20,18,1652961660000,1652356890000
Odessa,Ukraine,6,16.9,2,17,14,1652965260000,1652360490001
Odessa,Ukraine,6,15.1,3.5,15,14,1652969760000,1652364090000
Bielsko-Biala,Poland,0,0,0,0,0,1653170490001,1652565690000
Bielsko-Biala,Poland,0,0,0,0,0,1653174090001,1652569290000
Bielsko-Biala,Poland,0,0,0,0,0,1653177690000,1652572890000
Barcelona,Spain,83,379,90.6,47,42,1653053460000,1652449560000
Barcelona,Spain,61,258.4,71.7,45,41,1653055260000,1652450460000
Barcelona,Spain,76,331.7,77.1,48,50,1653061560000,1652456760000
Bari,Italy,2,4.1,0.6,21,23,1653039990001,1652432490000
Bari,Italy,2,5.5,0.8,23,21,1653042690000,1652436990000
Bari,Italy,17,60.1,7.1,31,31,1653046260001,1652441490005
Basel,Switzerland,16,63.9,15.3,49,112,1653058890000,1652454990000
Basel,Switzerland,9,27.9,8.4,38,96,1653062490000,1652457690000
Basel,Switzerland,2,8.4,4.8,26,38,1653066090000,1652461290000
Baton Rouge,United States of America,17,43,15.8,22,29,1653051666390,1652446856319
Baton Rouge,United States of America,4,11.4,3.2,18,18,1653055260000,1652450460001
Baton Rouge,United States of America,8,20.7,11.2,16,14,1653061563813,1652456760000
Bern,Switzerland,1,3.8,0.2,18,21,1653133590001,1652527890000
Bern,Switzerland,1,4.6,0.4,20,26,1653135390000,1652531490001
Bern,Switzerland,1,1.8,0.2,19,27,1653138090000,1652535990001
Belo Horizonte,Brazil,41,163.8,31.2,30,28,1653087673436,1652482860000
Belo Horizonte,Brazil,10,47.1,8,14,14,1653091260000,1652486460000
Belo Horizonte,Brazil,4,13.2,3.5,8,10,1653094890000,1652490060000
Bilbao,Spain,0,0,0,0,0,1653098490000,1652493690001
Bilbao,Spain,0,0,0,0,0,1653102090001,1652497290000
Bilbao,Spain,1,2.9,0.6,0,0,1653105690000,1652500890000
Bergen,Norway,0,0,0,0,4,1652997690000,1652392890000
Bergen,Norway,0,0,0,0,1,1653001290000,1652396490000
Bergen,Norway,0,0,0,0,0,1653004890000,1652400090000
Rostov-on-Don,Russia,59,182.7,27.5,37,44,1652967960000,1652363160000
Rostov-on-Don,Russia,139,590.2,89.8,60,69,1652971560000,1652366770181
Rostov-on-Don,Russia,141,579.6,83.9,60,75,1652974260000,1652369460000
Zwolle,Netherlands,0,0,0,6,2,1652907690000,1652302890000
Zwolle,Netherlands,0,0,0,0,0,1652911290000,1652306490000
Zwolle,Netherlands,0,0,0,0,0,1652914890000,1652310090001
Vitoria-Gasteiz,Spain,1,2.1,0.4,17,17,1652860890000,1652256090000
Vitoria-Gasteiz,Spain,2,6.3,0.8,17,16,1652865390000,1652260590000
Vitoria-Gasteiz,Spain,3,10.6,1.1,18,17,1652868990000,1652265990000
Winston-Salem,United States of America,18,60.8,11.7,13,14,1652875271004,1652271364771
Valencia,Spain,0,0,0,0,0,1652832090000,1652227290000
Valencia,Spain,0,0,0,0,0,1652835690000,1652230890157
Turin,Italy,0,0,0,0,0,1652842890000,1652238090001
Turin,Italy,0,0,0,0,0,1652846490000,1652241690000
Turin,Italy,59,233.5,61.2,31,27,1652852760000,1652247960000
Vancouver,Canada,0,0,0,3,2,1652853690001,1652248890001
Vancouver,Canada,0,0,0,0,0,1652857290000,1652252490000
Vancouver,Canada,1,5,0.2,0,0,1652860890001,1652256090000
Tulsa,United States of America,0,0,0,6,6,1652839260000,1652234460001
Tulsa,United States of America,1,3.1,0.6,4,3,1652843790000,1652238090000
Tulsa,United States of America,0,0,0,1,0,1652846490000,1652241690000
Utrecht,Netherlands,22,78.6,21.8,34,32,1652856360000,1652251590001
Utrecht,Netherlands,19,88.4,16.6,37,32,1652857290000,1652252490000
Utrecht,Netherlands,5,28.2,2.7,25,18,1652860890000,1652256090000
Uppsala,Sweden,0,0,0,0,0,1652842890000,1652238090001
Uppsala,Sweden,0,0,0,3,3,1652849190001,1652244390001
Uppsala,Sweden,1,7,0.2,17,16,1652852760000,1652247960000
Uppsala,Sweden,2,5.3,0.6,28,28,1652855460000,1652250690001
Turku,Finland,0,0,0,0,0,1652832090000,1652227290000
Turku,Finland,0,0,0,0,0,1652835690001,1652230890001
Turku,Finland,0,0,0,0,0,1652839290001,1652234490000
Vilnius,Lithuania,7,19.2,2.5,25,25,1652863590000,1652256990000
Vilnius,Lithuania,13,45.5,4.2,27,30,1652867190000,1652261490000
Vilnius,Lithuania,17,57.3,5.9,29,29,1652868090001,1652263290000
Vilnius,Lithuania,11,32.3,3.5,29,29,1652871690000,1652269590000
Vienna,Austria,22,70.2,7.6,27,32,1652868090001,1652263290000
Vienna,Austria,21,63.6,7.5,26,31,1652871690001,1652269590000
Vienna,Austria,31,114.5,26.3,33,36,1652877990000,1652273190000
Vienna,Austria,71,272.2,50,42,44,1652881590000,1652276790000
Vigo,Spain,4,13.6,0.9,14,15,1652868090001,1652263290000
Vigo,Spain,2,5.8,0.5,12,12,1652871690001,1652269590000
Vigo,Spain,4,9.7,1.3,13,14,1652877960000,1652272290000
Vigo,Spain,3,14.5,2.5,12,11,1652880690000,1652274090000
Wollongong,Australia,11,42.3,10.9,34,33,1652913960000,1652309160000
Wollongong,Australia,8,34.1,7.8,38,37,1652914860000,1652310060000
Wollongong,Australia,1,2.2,0.5,17,16,1652918460000,1652313660001
Valladolid,Spain,14,44.1,6.2,23,24,1652857260000,1652252460000
Valladolid,Spain,2,2.1,0.7,15,15,1652860890000,1652256090000
Valladolid,Spain,2,7.9,0.9,11,11,1652867190001,1652259690000
